event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,inter2,interaction,civilian_targeting,region,country,location,notes,check,fatalities,perpetrator,is_lethal
PSE9642,2021-05-12,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Jabalya,"On 12 May 2021, Israeli aircraft hit a house in the city of Jabalya (Gaza Strip, North Gaza), killing a 7 year old girl. Israeli warplanes targeted with 2 missiles a barber shop in Tal al Zatar neighborhood of the refugee camp in Jabalya (North Gaza), causing damage to the shop and wounding 4 Palestinians, including 2 children.",1,1,Israel,1
PSE79770,2021-05-12,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Al Fukhari,"On 12 May 2021, Israeli warplanes targeted with one missile a rickshaw [presumably farmers] in Al Fukhari (Khan Yunis), wounding two Palestinians including a child. An Israeli helicopter targeted with one missile the area near Temraz Fuel Station in Al Fukhari, killing 2 Palestinian children and wounding two others.",1,2,Israel,1
PSE79777,2021-05-12,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Gaza - Az Zaytun,"On 12 May 2021, Israeli warplanes targeted with 2 missiles the Salah al Deen Street in Gaza - Az Zaytun, killing a 14-year old with shrapnel and damaging a 4-storey house. A second Palestinian succumbed to his wounds from the airstrike on 14 May.",1,2,Israel,1
PSE79783,2021-05-12,2021,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Khuzaa,"On 12 May 2021, Israeli military forces stationed along the border fence with Israel opened fire at Palestinian farmers in eastern Khuzaa (Khan Younis), killing a 16-year old. A reason for the attack was not reported.",1,1,Israel,1
PSE9631,2021-05-13,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Al Burayj,"On 13 May 2021, Israeli aircrafts have struck a house in Al Burayj refugee camp with 2 missiles, killing at least two people, including a child and a woman and wounding three others. A second house was struck, killing 2 Palestinians including a child and wounding two others. Total fatalities coded as 4.",1,4,Israel,1
PSE9632,2021-05-13,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Beit Lahiya,"On 13 May 2021, the Israeli Air Force conducted a strike in the city Bayt Lahya (Gaza Strip, North Gaza). Israeli warplanes targeted with at least 20 missiles a residential neighborhood In Bayt Lahya near the Zaid intersection. Residential apartments [for rent], financial institutions, a law firm, companies and education centers were completely destroyed. 8 Palestinians were killed including 4 children, 7 are missing and 33 others including 10 children were wounded. The main road, electricity and communication networks as well as water pipers were also destroyed in the strikes, and 6 residential houses sustained severe damages. Israeli warplanes also targeted with one missile the Ministry of Transport and Communications' licensing headquarter in al Sheikh Zayid area in Bayt Lahya, partially destroying it. A vehicle belonging to the Careem Taxi Company was damaged in the airstrike and two journalists [Anadolu News Agency] travelling in the vehicle and the driver were wounded. Israeli warplanes targeted with 3 missiles a 4-storey house in the Bayt Lahya housing Project, killing 4 Palestinians including a pregnant woman and wounding 27 others including 10 children and 6 women. Nearby homes sheltering 91 Palestinians were destroyed.",1,12,Israel,1
PSE9651,2021-05-13,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Rafah,"On 13 May 2021, an Israeli military drone targeted a motorcycle in the city of Rafah (Gaza Strip, Rafah), killing its driver. At 19:40, a 2-storey house in the Al Tanour neighborhood in Rafah city was targeted with Israeli missiles, killing a child and her mother who was 6 months pregnant and wounding 7 others, including 3 children and 3 women. At 20:20, a 3-storey house in the Al Juneinah neighborhood of Rafah city was struck by Israeli missiles, killing 4 members of a family, including a 2-year old child. 15 Palestinians were wounded, including 7 children and 3 women.",1,8,Israel,1
PSE79746,2021-05-13,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Beit Hanoun,"On 13 May 2021, Israeli warplanes targeted a group of Palestinians near the Nada residential tower in the Izbat Bayt Hanoun area in Bayt Hanun (North Gaza), killing a 17-year old and wounding 8 others. Israeli warplanes also targeted with 3 missiles a 3-storey house on Qaa al Bir Street, wounding 3 Palestinians. On 18 May, a second Palestinian wounded in Izbat Bayt Hanun succumbed to his wounds raising the number of fatalities to 2.",1,2,Israel,1
PSE79765,2021-05-13,2021,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Umm al Nassr,"On 13 May 2021, Israeli artillery forces fired shells in northern Umm al Nassr Bedouin village in North Gaza. 6 Palestinians, including an infant and 3 women were killed when their house was struck. It was reported that citizens did not receive a warning or order to evacuate prior to the attack.",1,6,Israel,1
PSE9641,2021-05-14,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Gaza,"On 14 May 2021, Israeli aircrafts have struck with 2 missiles two apartments located on the 2nd and 3rd floor of a residential 6-storey building in the city of Gaza (Gaza Strip, Gaza). 2 Palestinians were killed, including a 13-year old.",1,2,Israel,1
PSE9640,2021-05-14,2021,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Beit Lahiya,"On 14 May 2021, Israeli artillery shelled targets in Bayt Lahya (Gaza Strip, North Gaza), killing a man and his three children.",1,4,Israel,1
PSE79721,2021-05-14,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Beit Lahiya,"On 14 May 2021, Israeli warplanes targeted an agricultural land near a 3-storey house between the Al Atatrah and Al Salatin neighborhoods in Bayt Lahya (North Gaza), killing a woman and her 3 children and destroying their house. Israeli warplanes also targeted with 2 missiles an agricultural land in the Al Amal neighborhood near a 2-storey house, killing a woman and wounding 2 others. Airstrikes damaged several homes, specifically on Al Bali street in the city center. At 23:50, Israeli warplanes targeted with at least 15 missiles the Abed al Razeq Qlaibo Mosque and the surrounding area near Qlaibo Hill in Bayt Lahya. The Mosque was completely destroyed. When Palestinians ran to the southern side of the Mosque to evacuate its residents, and Israeli drone struck them and 3 Palestinians were killed and 5 others were wounded. 4 houses and communication and electricity networks were damaged.",1,8,Israel,1
PSE79732,2021-05-14,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Jabalya,"On 14 May 2021, at 10:15, Israeli warplanes targeted with 2 missiles a 2-storey house in the Nazla area of Jabalya (North Gaza), destroying it completely. At 10:05, an airstrike on Jaffa street in Jabalya killed 2 Palestinians. At 21:30, Israeli warplanes carried out a strike on al Nuzha Street in Jabalya, killing a 6 year old girl from shrapnel wounds.",1,3,Israel,1
PSE9139,2021-05-15,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Gaza - Shujaiyya,"On 15 May 2021, at approximately 13:35, 2 civilians, including a child were killed and at least 20 more were injured by Israeli airstrikes near the Friday market in Gaza - Shujaiyya (Gaza City, Gaza Strip). Israeli warplanes also targeted with a missile a house in the neighborhood damaging the upper floors. On 9 December 2022, a 59-year-old Palestinian from Gaza - Shujaiyya succumbed to his wounds sustained during May 2021 war. As there was no precise given date for his injury, It has been assumed that the man was injured on 15 May 2021.",1,3,Israel,1
PSE9138,2021-05-15,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Gaza - Ash Shati' Camp,"On 15 May 2021, at least 9 Palestinians were killed and around 20 others were wounded by Israeli airstrikes in Gaza - Mukhayyam ash Shati (Gaza City, Gaza Strip) refugee camp. The at least 7 children and 2 women who were killed were all part of the Abu Hatab family. It was reported that there had not been a warning to evacuate before the strikes. On 21 May, the body of a 10-year old was found under the rubble, raising the total fatalities count to 10.",1,10,Israel,1
PSE9122,2021-05-17,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Deir al Balah,"On 17 May 2021, at approximately 12:40, a 13-year old Palestinian was killed an his 16-year old brother killed or wounded when Israeli airstrikes targeted their home near the UNRWA center in Dayr al Balah (Deir El Balah, Gaza Strip).",1,1,Israel,1
PSE79668,2021-05-17,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Gaza - Northern Remal,"On 17 May 2021, at approximately 17:45, Israeli warplanes targeted the Ghazy al-Shawwa building in Central Gaza - Remal, killing a Palestinian and his 11-year old niece. The airstrikes damaged organizations and housing offices in the building as well as the building of the Ministry of Health in the Shuhada al-Remal clinic and the al-Amal Institute for Orphans nearby.",1,2,Israel,1
PSE9585,2021-05-19,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Jabalya,"On 19 May 2021, Israeli aircraft struck and destroyed several buildings in the city Jabalya (Gaza Strip, North Gaza), and targeted a group of Palestinians, killing one by shrapnel wounds. At approximately 20:05, Israeli warplanes targeted a house in eastern Jabalya, killing a 10 year old girl.",1,2,Israel,1
PSE79626,2021-05-19,2021,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Deir al Balah,"On 19 May 2021, at approximately 12:00 Israeli warplanes targeted a house in Dayr al Balah (Deir El Balah) district, severely wounding a Palestinian and causing material damages. At approximately 17:00, a missile [presumably from an Israeli warplane] targeted a house in Dayr al Balah (Deir El Balah) district. 4 Palestinians were killed, including a disabled man [house-owner], his 7-month pregnant wife, her fetus and their 2-year old child.",1,4,Israel,1
SYR91321,2021-06-04,2021,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Kilote,"On 4 June 2021, Turkish forces shelled Kalouta town in Aleppo countryside using artillery fire, killing a young girl.",1,1,Turkey,1
SYR91501,2021-06-05,2021,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Kilote,"On 5 June 2021, Turkish forces shelled Kalouta in Aleppo using artillery fire, killing a little girl and wounding her brother and father. 1 fatality.",1,1,Turkey,1
PSE9931,2021-06-10,2021,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Gaza,"On 10 June 2021, a remnant explosive device from the latest Israeli shelling and airstrikes on Gaza, exploded in the Zaytun neighborhood of Gaza (Gaza City). A Palestinian child was killed by the explosion.",1,1,Israel,1
